company_name,phone,city,state,website,rating,review_count
"The JoyBug",(888) 656-9284,Rockwall,TX,thejoybug.com/outdoor-home-lighting-system,5,22
"JJ Builds-Roofing & Demolition",(956) 739-6448,Edinburg,TX,jjbuilds.us,5,22
"West Texas Gate Services LLC",(325) 701-4006,Abilene,TX,www.westtexasgate.com,4.8,22
"Heart of Texas Electric Co-Op Inc",(254) 840-2871,McGregor,TX,www.hotec.coop,2.5,22
"FUSE",+1 832-900-0840,Houston,TX,www.fuseworldwide.net,5,22
"Top Gun Insulation",(817) 725-9953,,TX,tgatticpros.com,5,22
"Alternate Electric LLC",(915) 259-8411,El Paso,TX,alternateelectricelp.com,4.8,22
"Bunkley Electric Inc",(325) 677-4460,Abilene,TX,bunkleyelectric.com,4.6,22
"DFW Solar Services LLC",(682) 233-0190,,TX,www.dfwsolarservices.com,5,22
"Next Level Roofing",(956) 771-8491,Laredo,TX,www.nextlevelroofingtx.com,4.8,22
"Hester Window Coverings",(830) 896-5663,Kerrville,TX,www.hesterswindows.com/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,4.9,22
"JL Solar",(816) 704-1665,Odessa,TX,www.jlsolarsolutions.com,5,22
"1904 Electric & Solar",(512) 779-6103,Round Rock,TX,,4.8,22
"Callan Marine Ltd",(409) 762-0124,Galveston,TX,www.callanmarineltd.com,4.1,22
"Acri Windows & Doors",(214) 550-0419,Rowlett,TX,www.acri.com,4,22
"Mobile Auto Repair Pros",(210) 981-5227,San Antonio,TX,mobileautorepairpros.com/tx/mobile-mechanic-san-antonio,4.3,22
"Dependable Construction",(832) 230-5171,Friendswood,TX,fixmyhousetx.com/?utm_source=gbp&utm_medium=organic,4.8,22
"Tier 1 Solar",(361) 345-1000,Corpus Christi,TX,tier1solar.com,5,22
"Lakeway Security LLC",(866) 525-3226,Austin,TX,www.lakewaysecurity.com,5,22
"Transparent Window Cleaning",(940) 245-0555,Denton,TX,transparentwindowcleaning.com,5,22
"Solar Kleen",(940) 230-8696,,TX,www.solar-kleen.com,5,22
"AAA Leaded Glass Repair and Solar Screens",(281) 441-7796,Humble,TX,aaaleadedglassrepairs.com/?utm_source=gmb&utm_medium=referral,5,22
"REPUBLIC SIGN & LIGHTING of San Antonio",(210) 308-5900,San Antonio,TX,www.republicsign.com,4.5,22
"Barton Glass",(214) 708-7598,,TX,www.bartonglassco.com,4.6,22
"Texon Solar",(281) 766-7222,Houston,TX,www.texonsolar.com,4.6,21
"SignaTech Solar",(903) 707-8298,Sulphur Springs,TX,signatechsolar.com,5,21
"Solar Sudz",(361) 695-8864,,TX,www.solarsudzcc.com,5,21
"Solar Equity Solutions",(855) 363-7652,Houston,TX,www.solarequitysolutions.com,4.8,21
"SOLAR UNION POWER",(855) 765-2756,Dallas,TX,,5,21
"Circle A Electric",(817) 625-0880,Saginaw,TX,www.circleaelectric.com,4.8,21
"Facility RX",(210) 690-5800,San Antonio,TX,www.facilityrx.com,4.3,21
"TriSMART Solar",(281) 819-3640,McAllen,TX,www.trismartsolar.com/service-areas/mcallen,4,21
"Buzz Electrics",(469) 619-1727,Dallas,TX,,5,21
"CoolVu - Commercial & Home Window Tint",(844) 426-6588,Round Rock,TX,www.coolvu.com/austinroundrock,4.7,21
"Sun & Earth Construction",(575) 521-3537,,TX,www.sunandearth.net,5,21
"The Right Guy Glass and Screens LLC",(214) 854-9669,Royse City,TX,,4.8,21
"Sunny San Antonio Windows & Solar Cleaners",(210) 459-8055,,TX,www.sunnysanantoniosolarcleaners.com,5,21
"Electricity Experts - Residential, Commercial and Solar Plans",(888) 888-8275,,TX,enroll.myambit.com/rates-and-plans,3.7,21
"Koala Insulation of Austin",(737) 216-0665,,TX,koalainsulation.com/austin,5,21
"United National Power",(469) 557-5530,Addison,TX,www.unitednationalpower.com,4.6,21
"Pfeiffer & Son Ltd",(281) 471-4222,La Porte,TX,www.pfeifferandson.com,4.1,21
"Independent Solar Electric LLC",(530) 552-0266,Smartsville,TX,www.independentsolarelectric.com,4.8,21
"Harvest Energy Solutions",(806) 200-3777,,TX,www.harvestenergysolutionsusa.com,5,21
"Solar Supply Inc",(281) 446-3116,Humble,TX,solarsupply.us,5,21
"Southwest Shade Solutions",(817) 424-1299,Colleyville,TX,www.southwestshadesolutions.com,4.7,21
"A.T Pioneer Roofing",(361) 309-7070,Corpus Christi,TX,www.atpioneerroofing.com,5,21
"Proway Exteriors",(817) 618-2207,Arlington,TX,www.prowayexteriors.com,4.8,21
"RV FIXIN LLC",(833) 783-4946,Denton,TX,www.rvfixin.com,4.8,21
"Supreme Electric and Solar",(214) 876-0575,Dallas,TX,,4.2,21
"Air Wind & Solar",(254) 965-2570,Haltom City,TX,,1.2,21
"Technik Enterprises LLC",(512) 243-8007,,TX,www.technikent.com,5,21
"Patriotic Roofing and Solar LLC",(682) 244-7304,North Richland Hills,TX,prcsolarpro.com,5,20
"Hot Top Roofing",(254) 730-5032,Waco,TX,www.hottoproofingremodeling.com/reviews,4.8,20
"Houston Home Insulation Services LLC",+1 346-419-3015,Cypress,TX,,5,20
"F Wave Roofing",(817) 754-9021,Burleson,TX,fwaveroofing.com,4,20
"KB Home Salerno - Classic Collection",(737) 327-4242,Round Rock,TX,www.kbhome.com/new-homes-austin/salerno-classic-collection?utm_source=google&utm_medium=kg_web,4.5,20
"CK Glass and Mirror",(469) 733-0373,,TX,www.ckglassco.com,4.4,20
"Epic Roofing & Construction",(972) 798-7874,Denton,TX,epicroofing360.com,5,20
"Sunrise Solar",(512) 537-1313,,TX,sunrisesolartx.com,5,20
"Hancock-Wood Electric Cooperative, Inc.",(800) 445-4840,North Baltimore,TX,www.hwe.coop,2.4,20
"Selectric Solutions LLC",(402) 797-1414,,TX,selectricsolutions.com,5,20
"Right Choice Roofing - Dallas TX",(972) 637-8600,,TX,rtchoiceroofing.com,5,20
"Houston Custom Homes LLC",(207) 405-1146,,TX,www.houstoncustomhomesllc.com,4.8,20
"TX Dallas Electrics",(469) 619-1729,Dallas,TX,,4.9,20
"Lone Star Roofing N Solar",(956) 258-0645,,TX,www.lonestarroofingnsolartx.com,5,20
"Voltage Virtues",(432) 269-4969,,TX,www.voltagevirtues.com,5,20
"Maison Energy",(800) 250-7502,Dallas,TX,maisonenergy.com,4.8,20
"Amer Technology, Inc.",(210) 256-7070,San Antonio,TX,www.amersolutions.com,4.1,20
"Priviglass",(469) 465-2779,Plano,TX,priviglass.net,4.8,20
"SolarEdge Innovations",(940) 205-9506,,TX,solaredgeinnovation.com,3.9,20
"Dausin Electric Company",(210) 661-6736,San Antonio,TX,www.dausinelectric.com,3.9,20
"Solar Supply Inc",(936) 564-0207,Nacogdoches,TX,,4.8,20
"Twice The Ice",(904) 241-7535,San Antonio,TX,www.twicetheice.com,4.2,20
"Quick Electricity",(877) 509-8946,,TX,quickelectricity.com,4.5,20
"Lone Star Exterior Pressure Wash and Soft Wash LLC.",(956) 551-5092,Brownsville,TX,www.lonestarextpressurewash.com,5,20
"Eternal TX",(903) 600-1775,Flint,TX,eternaltx.com,4.8,20
"Santa Rosa Well Service",(432) 607-2456,Stanton,TX,santarosawellservice.com,4.3,20
"Select Home Improvement",(915) 443-0254,El Paso,TX,www.facebook.com/share/15X5QFLQN8/?mibextid=wwXIfr,4.8,20
"Solar Expert & Roof’s",(956) 252-0685,Edinburg,TX,www.facebook.com/powur23?mibextid=LQQJ4d,5,20
"KD Davis Services",(325) 660-2684,Abilene,TX,www.kddavisservices.com,5,19
"Voltstreet Energy Advisors",(713) 222-2500,Houston,TX,,5,19
"Remove Solar Reset LLC",(469) 283-1089,,TX,removesolarreset.com,5,19
"Nelco Media, Inc.",(210) 686-2918,San Antonio,TX,www.nelcomedia.net,5,19
"Lone Star Roofing",(806) 452-5300,Amarillo,TX,www.loneroofs.com,4.9,19
"Solar Clean",(361) 834-9276,,TX,www.solarcleantexas.com,5,19
"Insolaration",(833) 676-5786,,TX,www.insolaration.com,4.6,19
"CK Restoration",(512) 871-0884,,TX,www.ckrestoration.com,5,19
"Smart Solar Pros",(512) 722-7273,,TX,smartsolarpros.com,4.7,19
"Brown's Water Well Service & Drilling",(512) 791-6206,Dale,TX,brownsdrilling.com,4.8,19
"Ovillago",(866) 970-2909,,TX,www.ovillago.com,5,19
"Metro Electric, Inc.",(956) 686-2323,McAllen,TX,www.metroelectric-rgv.com,4.3,19
"Southwest Skylights",(972) 989-5063,Dallas,TX,www.southwestskylights.com,4.8,19
"Evergreen Exteriors",(903) 714-8299,Flint,TX,,4.9,19
"Continental Battery Systems of Denver",(303) 577-7980,Denver,TX,www.continentalbattery.com,4.3,19
"Bay City Roofers",(989) 447-2167,,TX,tricitysprayfoaminsulation.com,4.6,19
"Beat the Heat Windows",(214) 924-0995,,TX,www.beattheheatwindows.com,5,19
"HDR Systems Gate , Fence & Garage doors",(214) 444-9517,,TX,www.hdrsyst.com,5,19
"VA Electrical Contractors",(855) 482-6691,Pasadena,TX,,3.2,19
"Solar Pros Cleaning SVC",(903) 780-6957,,TX,www.solarproscleaningsvc.com,5,19
"Texas Loves Solar",(817) 405-4790,,TX,www.facebook.com/texaslovessolar,5,19
"Smith Fence",(972) 922-0182,Farmersville,TX,www.smithfenceinstallation.com,2.8,19
"Solar San Antonio TX SS",(210) 940-1777,,TX,www.solarsanantoniotx.com,5,19
"EDP Renewables North America",(713) 265-0350,Houston,TX,www.edprnorthamerica.com,4.1,18
"Enchanted Rock",(713) 429-4091,Houston,TX,www.enchantedrock.com,3.5,18
"Credence Energy",(281) 301-5633,Beach City,TX,www.credenceenergy.com,4.8,18
"Quanta Services, Inc",(713) 629-7600,Houston,TX,www.quantaservices.com,3.3,18
"Divine Path Construction LLC",(972) 310-0123,,TX,www.divinepathconstruction.com,5,18
"Pinnacle Roofing Systems, Inc.",(361) 887-0599,Corpus Christi,TX,pinnacleroofingcc.com,3.9,18
"Texan Electric & Solar Services",(682) 401-9080,Mansfield,TX,texanelectricsolar.com,5,18
"New Rüf",(512) 864-4481,Rockdale,TX,newruf.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-primary-link&utm_content=rockdale,5,18
"BayWa r.e. Solar Distribution - Plano, TX Branch",(945) 283-7343,Plano,TX,solar-distribution-us.baywa-re.com/plano-texas,4.4,18
"Casita Screen & Glass",(575) 640-0010,Las Cruces,TX,,4.1,18
"Motor Finance Co",(210) 227-1411,San Antonio,TX,,4.1,18
"Brilliant Harvest",(941) 359-3700,Sarasota,TX,www.brilliantharvest.com,4.8,18
"Elite Roofing & Solar LLC",(817) 404-8921,Richland Hills,TX,www.eliteroofsol.com,4.8,18
"Roof n Solar",(972) 946-7277,Grand Prairie,TX,roofnsolar.co,5,18
"Black Sheep Solar",(801) 382-9468,,TX,www.blacksheepsolar.com,4.8,18
"Vigilant Roofing & Construction",(682) 445-9662,Arlington,TX,www.vigilantroofing.com,4.5,18
"IES Residential",(817) 563-2900,Arlington,TX,www.iesresidentialinc.com,3.2,17
"Roctorra",(713) 787-5477,Houston,TX,,4.5,17
"KB Home Salerno - Heritage Collection",(737) 327-4200,Round Rock,TX,www.kbhome.com/new-homes-austin/salerno-heritage-collection?utm_source=google&utm_medium=kg_web,4.1,17
"Revolve Solar",(512) 271-9445,Austin,TX,,4.1,17
"XBiotech",(512) 386-2900,Austin,TX,www.xbiotech.com,3.9,17
"Shelter Roofing & Construction",(903) 271-0935,,TX,,4.3,17
"A&E Solar Panel Cleaning",(346) 780-8282,,TX,www.aesolarpanelcleaning.com,5,17
"Epic Energy",(504) 800-8814,Dallas,TX,thinkepic.com/dallas,5,17
"Blown Away Insulation",(469) 343-9393,Anna,TX,www.blownawayinsulation.com,5,17
"Solar Studio",(817) 773-7832,Fort Worth,TX,solarstudio.us,5,17
"Clifford Power Systems, Inc.",(817) 640-5544,Arlington,TX,cliffordpower.com/?utm_source=gmb&utm_medium=yext,4.2,17
"HYPR Power",(855) 225-1171,Dallas,TX,www.gohyprpower.com,4.8,17
"Progressive Roofing",(214) 348-7663,Duncanville,TX,www.progressiveroofing.us,4.4,17
"Goyne's Blinds and Shutters",(903) 526-7985,Tyler,TX,www.goynesblinds.com,4.9,17
"Tropic Solar and More",(512) 803-5598,,TX,,5,17
"Primoris Energy Services Corporation",(281) 478-5100,Deer Park,TX,www.prim.com/about/business-units/primoris-renewable-energy,3.1,17
"Solar Supply Inc",(956) 547-9463,Brownsville,TX,www.solarsupply.us,4.1,17
"Kerrville Public Utility Board",(830) 257-3050,Kerrville,TX,www.kpub.com,3.9,17
"Surefire Electric Inc.",(806) 341-9246,,TX,surefireelectricamarillo.com,4.8,17
"Solar Control Tinting & Graphics",(512) 540-8333,Round Rock,TX,www.solarcontroltintingandgraphics.com,4.8,17
"JDX Blinds & Curtains | Exterior Motorized Patio Screens Carrollton",(945) 732-1484,Carrollton,TX,www.jdxblind.com,4.6,17
"Orange Solar",(530) 400-7949,Woodland,TX,orangesolarroofing.com,4.8,17
"BS Global Energy",(405) 673-4692,,TX,beyondsolarsolutions.com,4.5,16
"Integrity Electric & Solar, LLC",(903) 539-0098,Flint,TX,integrityelectrico.wixsite.com/mysite,5,16
"Urban REAP",(254) 300-8029,Waco,TX,urbanreap.org,4.9,16
"SolarGuard Texas, LLC",(214) 940-7999,,TX,www.solarguardtx.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9905965150093634091,5,16
"Rhino Home Care",(512) 806-8880,Round Rock,TX,rhinohomecare.com,5,16
"A.C.E.S",(432) 210-7274,Colorado City,TX,www.aceswtexas.net,4.5,16
"Bluebonnet Water Wells LLC",+1 979-733-2939,Columbus,TX,bluebonnetwaterwells.com,5,16
"Your Best Energy Services",(682) 233-2967,Fort Worth,TX,www.ybeservices.com,5,16
"Stryker Heating and Cooling, LLC",(512) 528-5091,Cedar Park,TX,,3.8,16
"Texas Tint Residential and Commercial Window Tint",(903) 566-5555,Tyler,TX,tx-tint.com,4.5,16
"Holy Cross Energy",(970) 945-5491,Glenwood Springs,TX,www.holycross.com,2.9,16
"Sun Stop Window Tinting",(512) 296-8788,Austin,TX,www.sunstopatx.com,4.7,16
"Lubbock General Electrician",(806) 778-3460,Lubbock,TX,lubbockgeneralelectrician.com/?utm_source=gbp&utm_campaign=Lubbock,5,16
"Ntex Contracting Services",(469) 338-3021,Royse City,TX,ntexcontractingllc.com,4.9,16
"Concho Valley Electric Cooperative",(325) 655-6957,San Angelo,TX,cvec.coop,3,16
"USA Home Roofing & Exteriors",(512) 888-8408,Austin,TX,usahome-roof.com/service-areas/austin,5,16
"NRG Energy para casas y business mcallen tx",(956) 929-2440,McAllen,TX,www.bie-broker.com,4.5,16
"Remington Insulation and Ventilation",(469) 323-7560,Garland,TX,www.myatticpros.com,5,16
"Run Energy",(325) 795-1550,Abilene,TX,www.runenergy.com,3.5,16
"LGS HVAC Inc",(832) 712-8601,,TX,lgshvacinc.com,4.9,16
"Geyer Drilling Company Inc",(817) 477-2215,Alvarado,TX,geyerdrilling.com,3.4,16
"MountainStar Solar",(915) 493-4148,El Paso,TX,mountainstar.solar,5,16
"Greenhouse Solar Control: Window Tinting Near Me Houston, TX",(281) 961-3058,Houston,TX,www.houstonwindowstint.com,4.8,16
"Automation Integration",(214) 432-5981,Celina,TX,www.automationintegration.net,3.9,16
"Pure Home LLC",(956) 247-0802,McAllen,TX,www.purehomellc.com,4.8,16
"Solar Screens Plus McKinney",(972) 200-1712,,TX,,4.6,16
"Sunshine Sunrooms, Inc.",(972) 243-5390,Dallas,TX,sunshinesunrooms.com/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=Google+Business+Profile,3.6,16
"Avetec Solar",(972) 800-6402,,TX,www.avetecsolar.com,5,16
"Alpaca Energy",(972) 860-1606,Plano,TX,goalpacaenergy.com,5,16
"NetSolar Construction LLC",(575) 323-1112,Las Cruces,TX,,3.9,15
"Tex-Sun Shade Specialties Inc",(972) 279-0132,Dallas,TX,www.tex-sun.com,3.9,15
"SunPower®",(512) 637-6860,Austin,TX,us.sunpower.com,1.5,15
"TX SOLAR CARE LLC",(214) 909-5417,,TX,,5,15
"HTX Roofing & Exteriors",(469) 273-6098,,TX,www.roofwithhtx.com,5,15
"Solar Turbines Inc",(972) 228-5500,DeSoto,TX,,4.5,15
"Prominent Fences and Gates, LLC",(469) 580-7261,Allen,TX,www.prominentfences.com,4.4,15
"Dale's Roofing & Repair",(281) 731-4079,,TX,dalesroofingandrepair.com,4.9,15
"Harris Energy Solutions LLC",(512) 719-3114,Round Rock,TX,www.harrisenergysolutionsllc.com,5,15
"MJM Electric Cooperative, Inc.",(217) 707-6156,Carlinville,TX,www.mjmec.coop,2.6,15
"Enphase Energy",(877) 797-4743,Petaluma,TX,enphase.com/en-us/company/contact-us,2.1,15
"A & M Electric, LLC",(915) 867-1341,El Paso,TX,,3.9,15
"Kathy's Stamps n Signs",(210) 736-1841,San Antonio,TX,www.kathysstampsnsigns-sa.com,4.9,15
"Faraklas Luis S PE",(210) 734-8500,San Antonio,TX,,3.7,15
"Storm and Energy North Texas",(469) 404-5675,Lewisville,TX,saentx.com,4.7,15
"3-R Roofing Company",(682) 202-3203,Grand Prairie,TX,3rroofing.net,5,15
"A1 Electricians Fort Worth",(817) 242-0395,Fort Worth,TX,,5,15
"North Valley Solar Power",(530) 564-3260,Davis,TX,northvalleysolarpower.com/location/davis-ca/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing&utm_content=Davis,5,15
"Eagle Mountain Solar",(682) 286-8353,,TX,eaglemountainsolar.com,5,15
"Detach Reset Solar Texas",(800) 833-7040,Dallas,TX,www.detachresetsolar.com,5,15
"ClearVue Security",(713) 517-1348,Anna,TX,clearvuesecurity.com,4.8,15
"Sbrega Electric",(559) 961-9793,Coarsegold,TX,www.sbregaelectric.com,4.7,15
"Jaime Glass",(214) 715-5001,,TX,jaimeglass300.wixsite.com/jaime-glass,5,15
"Quality Solar",(469) 562-4848,Plano,TX,,4.2,15
"Toll Brothers, Inc.",(817) 329-8770,Grapevine,TX,www.tollbrothers.com/luxury-homes/Grapevine-TX,4.5,15
"Lamb Exteriors",(844) 445-5262,,TX,lambexteriors.com,5,15
"ADT Security Services",(866) 273-9772,Brownsville,TX,www.adt.com/local/tx/brownsville?utm_source=google&utm_medium=localseo&utm_campaign=website,2.1,14
"Jmichealdesign.com llc",(731) 333-2831,,TX,jmichealdesign.com,5,14
"Texan Glass & Solar Control",(281) 557-4100,Houston,TX,www.texanglass.com/houstonsouth,4.6,14
"Apex Clean Energy",(434) 220-7595,Charlottesville,TX,www.apexcleanenergy.com,3.3,14
"St John Water Well Pump Service",(940) 644-5306,Chico,TX,www.stjohnwaterwell.com,4,14
"Solar Screens of South Texas Inc",(956) 324-7130,Laredo,TX,www.facebook.com/profile.php?id=100083508682523,5,14
"EZ Screens & Shower Doors",(361) 737-9537,Corpus Christi,TX,ezscreenscc.wixsite.com/home,5,14
"Texas Panel Clean Services",(254) 325-9125,,TX,texassolarpanelcleanservices.com,4.9,14
"Revolution Energy",(888) 374-1776,Houston,TX,www.joinarevolution.com,2.9,14
"Add A Sun Installations",(409) 898-8830,Beaumont,TX,www.addasun.com,4.6,14
"Prevost Law Firm",(855) 584-3576,McKinney,TX,www.prevostlawfirm.com,4.8,14
"crSolar Energy Solutions",(512) 779-0909,,TX,www.crsolar.com,5,14
"Llano Fence Company, LLC",(972) 286-4316,Mesquite,TX,www.llanoriverfence.com,4.4,14
"Sandia Mountain Solar",(505) 355-5650,Sandia Park,TX,www.sandiamountainsolar.com/?utm_source=GBP&utm_medium=organic,4.7,14
"Power Pro Solutions",(915) 234-1421,El Paso,TX,powerprosolutionsllc.com,4.4,14
"Thermal Vision",(866) 515-7999,,TX,thermalvisiontx.com,5,14
"Blair's Texas Window Tinting & more",(972) 783-6005,McKinney,TX,textint.com,4.6,14
"M2 Power Solutions",(512) 956-1139,Pflugerville,TX,m2powersolutions.com,5,14
"Inex Power",(915) 433-6861,Dallas,TX,www.inexpower.com,4.4,14
"Channell Group",(214) 624-6229,Dallas,TX,,5,14
"The Screen Guy",(972) 841-0851,,TX,screen-guy.com,5,14
"KerTec",(806) 553-0921,Shallowater,TX,kertecllc.com,4.9,14
"Clark Energies",(817) 973-7064,Coppell,TX,clarkenergies.com,4.4,14
"The SunScrubbers",(469) 708-8903,Dallas,TX,www.thesunscrubbers.com,5,14
"Affordable Screens & Glass, L.L.C.",(512) 358-1560,Austin,TX,,4.7,14
"Semper Fi Solar",(806) 601-2480,,TX,www.semperfisolarenergy.com/?y_source=1_MTA0MjcwOTk0OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,5,14
"Custom Patios of Texas LLC",(210) 350-9801,San Antonio,TX,,5,14
"Affluent Exteriors",(512) 299-0102,Austin,TX,,3.9,14
"Webhead Technologies",(210) 354-1661,San Antonio,TX,webheadtech.com,4.4,14
"Roofing of Dallas",(972) 231-7663,Plano,TX,www.randrofdallas.com,4.4,14
"Plexsolar",(575) 268-9458,Clovis,TX,plexsolar.io,4.7,14
"Richland Hills Window Replacement & Doors",(817) 646-3378,,TX,richlandhillswindows.com,4.9,14
"Meter Energy",(737) 210-3959,Austin,TX,meterplan.com,4.9,14
"FoamTower LLC",(945) 216-2588,Royse City,TX,foamtowerllc.co,5,14
"Tyler Window Cleaners",(903) 780-7404,Tyler,TX,www.tylerwindowcleaners.com/window-cleaning,5,14
"Arc Fab Contracting LLC (Metal Fabrication) (Welder) (CNC Cutting)",(360) 391-1596,San Antonio,TX,arcfabsa.com,4.7,14
"Vault Electricity",(214) 550-0844,Plano,TX,www.vaultelectricity.com,5,14
"Blue Sky Energy Solutions",(682) 877-6527,Whitney,TX,bluesesolar.com,4.4,14
"Powersol Exterior Solutions",(915) 259-7805,,TX,www.powersol-solutions.com,5,14
"Peak Electric LLC",(402) 560-6768,,TX,peaktric.com,5,14
"SolEnergy",(713) 438-8611,Humble,TX,,4.4,14
"Solar United Neighbors",(202) 888-3601,Washington,TX,www.solarunitedneighbors.org,4,13
"SunLink",(469) 213-7390,,TX,www.unlimitedenergytx.com,4.7,13
"A & M Glass Solutions, LLC",(817) 589-1663,North Richland Hills,TX,aandmglasssolutions.net,4.4,13
"Energy Efficient Solutions",(877) 464-5828,Duncanville,TX,www.energyefficientsolutions.com,5,13
"NexGen Solar Solutions",(361) 903-9909,Corpus Christi,TX,,5,13
"CentiMark Corporation",(281) 885-1968,Houston,TX,www.centimark.com/locations/houston-texas,4.8,13
"Window Solar Screens",(214) 482-3098,Dallas,TX,www.windowsolarscreenss.com,5,13
"Denton Municipal Electric Complex",(469) 694-2880,Denton,TX,,5,13
"E-Best Air Duct Cleaning",(512) 271-2748,San Antonio,TX,,5,13
"Green Energy Consultations",(469) 949-8806,,TX,,5,13
"Phil Johnston Electric",(305) 906-2013,Summerland Key,TX,www.1stchoicekeys.com,5,13
"Nex Solar Power",(951) 203-4057,,TX,nexsolar.org,5,13
"McAllen Valley Roofing Co.",(956) 242-0431,Laredo,TX,www.laredo-roofing.com,4.6,13
"Howell Drilling Services, LLC",(806) 570-1067,Amarillo,TX,www.howelldrillingservices.com,4.7,13
"San Antonio Constructors & Consulting",(726) 246-1132,San Antonio,TX,www.sa-construct.com,4.9,13
"One4 solar",(305) 979-1766,Houston,TX,www.one4solar.com,5,13
"ASAP Solar LLC",(903) 944-9811,Tyler,TX,www.asapsolar.com,5,13
"HTX Top Roofing",(713) 876-3140,,TX,htxtoproofing.com,5,13
"Creekside Mirror & Glass",(972) 268-9183,Waxahachie,TX,www.creeksidemirrorandglass.com,5,13
"Like New Exteriors",(817) 438-6200,,TX,likenewtx.com,5,13
